npi,nppes_provider_last_org_name,nppes_provider_first_name,nppes_provider_city,nppes_provider_state,specialty_description,description_flag,drug_name,generic_name,bene_count,total_claim_count,total_30_day_fill_count,total_day_supply,total_drug_cost,bene_count_ge65,bene_count_ge65_suppress_flag,total_claim_count_ge65,ge65_suppress_flag,total_30_day_fill_count_ge65,total_day_supply_ge65,total_drug_cost_ge65,years_of_exp
-1430278637,MURILLO,LILIANA,ROGERSVILLE,TN,Internal Medicine,S,CLONAZEPAM,CLONAZEPAM,30,141,141,4200,817.8,,#,96,,96,2865,536.04,34
2006066625,SHARPF,KARA,DANVILLE,IL,Nurse Practitioner,S,AZITHROMYCIN,AZITHROMYCIN,24,24,24,120,171.44,,#,,#,,,,41
2046399448,WATKINS,HERBERT,MOUNT PLEASANT,TX,Urology,S,RAPAFLO,SILODOSIN,,14,16,480,3312.04,,*,14,,16,480,3312.04,46
-1895943443,BEHL,ROBIN,LAS CRUCES,NM,Physician Assistant,S,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,13,16,26,780,272.32,,#,,#,,,,46
-1309321049,FINE,BRUCE,DALLAS,TX,Gynecological Oncology,S,LETROZOLE,LETROZOLE,11,58,82,2460,829.11,,#,,#,,,,49
2016292508,BANNER,LAURA,GAINESVILLE,GA,Nurse Practitioner,S,TOPIRAMATE,TOPIRAMATE,11,40,52.1,1547,349.26,,*,16,,24.1,723,106.17,44
-1895142682,HARKIN,CHRISTOPHER,MADISON,WI,Family Practice,S,BD ULTRA-FINE PEN NEEDLE,"PEN NEEDLE, DIABETIC",,20,26.2,775,812.28,,#,,#,,,,45
-1763704440,MONTALVO,FRANCISCO,SAN GERMAN,PR,Pulmonary Disease,S,METOCLOPRAMIDE HCL,METOCLOPRAMIDE HCL,14,20,20,545,177.03,,#,,#,,,,36
-1662679709,RASOOL,KASHIF,HIGHLAND PARK,MI,Family Practice,S,ARIPIPRAZOLE,ARIPIPRAZOLE,,12,12,360,4959.46,,*,,*,,,,35
-2016038513,DEWOLF,SUSAN,NEW YORK,NY,Student in an Organized Health Care Education/Training Program,T,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,,11,11,330,24.82,,*,,*,,,,49
-1389131408,VICTORES,LORENZO,HIALEAH,FL,Cardiovascular Disease (Cardiology),S,CITALOPRAM HBR,CITALOPRAM HYDROBROMIDE,,26,34,1020,122.42,,*,26,,34,1020,122.42,43
2096920872,AMBUSKE,GREGORY,BRADFORD,PA,Internal Medicine,S,ANASTROZOLE,ANASTROZOLE,,13,13,364,513.25,,*,13,,13,364,513.25,32
2096700422,GABBERT,WILLIAM,PHOENIX,AZ,Family Practice,S,PROAIR HFA,ALBUTEROL SULFATE,17,29,29,526,1567.75,,#,12,,12,247,651.41,49
-2056732833,YAP,FRANCES,WICHITA FALLS,TX,Internal Medicine,S,AZOR,AMLODIPINE BES/OLMESARTAN MED,,13,17,510,4320.5,,*,13,,17,510,4320.5,55
-1824518333,HOUCHIN,VONDA,HARRISBURG,AR,Family Practice,S,DIAZEPAM,DIAZEPAM,32,203,215,6173,1185.64,18,,128,,132,3821,828.75,31
-2056405507,WANTCHAMI,HENRY,DALLAS,TX,Nurse Practitioner,S,GLIPIZIDE,GLIPIZIDE,,12,20,600,37.87,,*,,*,,,,35
-1783946476,DUNN,SUSAN,PORTLAND,ME,Internal Medicine,S,NAPROXEN,NAPROXEN,,14,14,410,136.39,,*,14,,14,410,136.39,30
-1814249725,KONDURU,RAMESH,CARY,NC,Geriatric Medicine,S,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,36,135,264.1,7905,1239.69,,#,,#,,,,55
2096809215,SILAS,DEAN,NILES,IL,Gastroenterology,S,PREDNISONE,PREDNISONE,,25,26,780,331.58,,*,25,,26,780,331.58,35
-1450491046,WILHELM,DOROTHY,MONROEVILLE,PA,Family Practice,S,KLOR-CON M20,POTASSIUM CHLORIDE,,14,28,839,401.64,,*,14,,28,839,401.64,30
-1551686866,MILROTH,WILLIAM,MC CONNELLSBURG,PA,General Practice,S,MEMANTINE HCL,MEMANTINE HCL,,28,28,830,2035.07,,*,28,,28,830,2035.07,46
-1551576489,CHIN,WARREN,SANTA ROSA,CA,Physical Medicine and Rehabilitation,S,BACLOFEN,BACLOFEN,,69,69,2070,937.09,,*,21,,21,630,243.52,30
-1521094588,BROWN,IAN,WESTBROOK,ME,Nurse Practitioner,S,DOXEPIN HCL,DOXEPIN HCL,,12,12,360,192.88,0,,0,,0,0,0,43
-2056543026,BAIRD,BRITTANY,MONROE,NC,Family Practice,S,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,30,42,42,762,444.41,,#,30,,30,564,264.28,53
-1996221386,JALAJ,JAI,WAPPINGERS FALLS,NY,Internal Medicine,S,LOSARTAN-HYDROCHLOROTHIAZIDE,LOSARTAN/HYDROCHLOROTHIAZIDE,,17,49,1454,412.84,,*,17,,49,1454,412.84,50
-1602307876,STEVENS,ROBERT,HUNTSVILLE,AL,Ophthalmology,S,DORZOLAMIDE HCL,DORZOLAMIDE HCL,143,536,954.5,28485,13470.91,,#,513,,925.8,27645,13034.38,38
-1672043847,KOOP,HERMES,NAPLES,FL,Internal Medicine,S,GABAPENTIN,GABAPENTIN,17,57,119.5,3571,1094.7,17,,57,,119.5,3571,1094.7,34
2127385597,KANCHARLA,LAHRI,FORT WORTH,TX,Family Practice,S,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,18,44,106,3180,242.87,,#,,#,,,,49
-1379049825,IGNACIO,KATHLYN,SAN DIEGO,CA,Internal Medicine,S,SERTRALINE HCL,SERTRALINE HCL,,33,41.5,1244,362.92,,*,15,,23,688,248.35,53
-1369898669,HUTCHISON,CHRISTINE,MILLERSBURG,PA,Nurse Practitioner,S,DIAZEPAM,DIAZEPAM,,27,27,788,114.88,,*,14,,14,398,81.17,38
-1622395528,LAWRENCE,CHRISTOPHER,LAFAYETTE,LA,Emergency Medicine,S,ONDANSETRON ODT,ONDANSETRON,40,44,44,209,444.69,26,,30,,30,153,302.99,35
-1652855073,MARANO,MATTHEW,ROSELAND,NJ,Ophthalmology,S,XIIDRA,LIFITEGRAST,,12,16,480,6633.42,,*,12,,16,480,6633.42,41
-1369698837,WHITE,JUSTIN,ROANOKE,VA,Psychiatry,S,PRAZOSIN HCL,PRAZOSIN HCL,,15,15,376,291.54,,*,,*,,,,40
-1753821245,PEYTON,JOSEPH,MAUMEE,OH,Family Practice,S,NOVOFINE AUTOCOVER,"PEN NEEDLE, DIABETIC, SAFETY",16,42,42,882,2989.41,,#,,#,,,,44
-1682911191,BAYAT,NEDA,AUBURN,CA,Family Practice,S,GLIPIZIDE,GLIPIZIDE,,25,35,1050,108.07,,#,,#,,,,49
-1814355606,SEALS,TYREE,FORT SMITH,AR,Internal Medicine,S,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,,13,13,390,187.39,,*,,*,,,,53
-1925296639,DROST,JENNIFER,AKRON,OH,Geriatric Medicine,S,PRIMIDONE,PRIMIDONE,,15,17,510,234.3,,*,15,,17,510,234.3,45
-2026426872,WINSLOW,TIMOTHY,WILMINGTON,NC,Cardiovascular Disease (Cardiology),S,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,13,52,76,2280,128.36,,#,,#,,,,34
-1369868399,FREDRICKSON,PAUL,JACKSONVILLE,FL,Sleep Medicine,S,CLONAZEPAM,CLONAZEPAM,,19,29.5,885,106.04,,*,19,,29.5,885,106.04,39
-1662681639,REGMI,SUMAN,ALBEMARLE,NC,Family Practice,S,CLOPIDOGREL,CLOPIDOGREL BISULFATE,12,45,89,2670,391.39,,#,,#,,,,38
-1450731343,LEBLANC,SCOTT,MANCHESTER,NH,Internal Medicine,S,IRBESARTAN,IRBESARTAN,12,54,104,3120,1405.49,,#,,#,,,,48
-1521342320,ZAINO,JOHN,GAHANNA,OH,Family Practice,S,RAMIPRIL,RAMIPRIL,,22,26.2,786,196.81,,*,,*,,,,51
-1440583315,IDREES,MOHAMMAD,MCKEESPORT,PA,Internal Medicine,S,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,15,53,79,2370,1136.52,,#,,#,,,,53
-1905211824,SCHROEDER,C,BEVERLY HILLS,CA,Pulmonary Disease,S,DIAZEPAM,DIAZEPAM,,24,26,780,124.65,,*,24,,26,780,124.65,54
-1490057791,MOHR,JASON,WEST DES MOINES,IA,Pulmonary Disease,S,PROLASTIN C,ALPHA-1-PROTEINASE INHIBITOR,,25,25,700,250632.48,0,,0,,0,0,0,43
-1763922595,GOOD,PATRICIA,NELIGH,NE,Nurse Practitioner,S,CIPROFLOXACIN HCL,CIPROFLOXACIN HCL,16,21,21,141,106.47,,#,,#,,,,31
-1592129167,GIEBEIG,PETER,LAKE CITY,FL,Family Practice,S,HYDROCODONE-ACETAMINOPHEN,HYDROCODONE/ACETAMINOPHEN,34,125,163,4792,5157.92,,#,110,,148,4342,4699.84,40
-1844716950,COLLINS,ROBERT,DOUGLAS,GA,Cardiovascular Disease (Cardiology),S,METOLAZONE,METOLAZONE,25,107,120.7,3528,5511.1,,#,86,,99.7,2898,4714.37,54
-1379862226,TROSTINSKAIA,ANNA,BLOOMFIELD HILLS,MI,Internal Medicine,S,TRAZODONE HCL,TRAZODONE HCL,,32,43,1290,241.07,,*,13,,23,690,92.7,36
-2127116414,MOREIRAS,MARTHA,TORRINGTON,CT,Nurse Practitioner,S,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,11,34,34,951,521.77,,#,,#,,,,35
-1339573664,YAO,SHENG-KUN,HOUSTON,TX,Internal Medicine,S,TERAZOSIN HCL,TERAZOSIN HCL,,15,45,1350,297.24,,*,15,,45,1350,297.24,54
2107912511,MOUTON,DAVID,HOUSTON,TX,Nuclear Medicine,S,ADACEL TDAP,"DIPH,PERTUSS(ACELL),TET VAC/PF",31,31,31,60,1958.17,31,,31,,31,60,1958.17,48
-1299149193,DUVA,JOSEPH,RIVERHEAD,NY,Gastroenterology,S,LANSOPRAZOLE,LANSOPRAZOLE,,19,55,1650,833.54,,#,,#,,,,48
-1874047663,PEHLEVANIAN,GARO,LOS ANGELES,CA,Cardiovascular Disease (Cardiology),S,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,39,333,349,10471,2913.52,,#,,#,,,,42
-1571892311,HINSHAW,LUKE,LUBBOCK,TX,Internal Medicine,S,RAMIPRIL,RAMIPRIL,,38,42.1,1241,327.24,,*,14,,18.1,521,131.3,42
-1541640819,KINTANAR,THOMAS,FORT WAYNE,IN,Family Practice,S,WELCHOL,COLESEVELAM HCL,,36,44,1296,20031.08,,*,12,,20,600,7151.21,35
2086011218,APSALON,BINETTE,OKEECHOBEE,FL,Nurse Practitioner,S,MINOCYCLINE HCL,MINOCYCLINE HCL,16,48,48,1200,466.29,,*,29,,29,725,290,34
-1531516450,AHMED,QAMER,GREENWOOD,IN,Internal Medicine,S,AMLODIPINE BESYLATE,AMLODIPINE BESYLATE,42,59,62,1639,203.97,,#,,#,,,,46
-1682046164,MERRIMAN,MICHAEL,LOS ANGELES,CA,Physician Assistant,S,OMEPRAZOLE,OMEPRAZOLE,,24,24,720,158.37,,*,,*,,,,46
-1814213241,COCKROFT,LINDA,KOSCIUSKO,MS,Nurse Practitioner,S,LANTUS SOLOSTAR,"INSULIN GLARGINE,HUM.REC.ANLOG",,11,11,291,5586.8,,*,11,,11,291,5586.8,39
-1854783458,KOSKINIEMI,PATRICIA,LAURIUM,MI,Nurse Practitioner,S,TAMSULOSIN HCL,TAMSULOSIN HCL,,22,22,660,233.37,0,,0,,0,0,0,50
-1955820889,KOVALOW-ST. JOHN,KAREN,CHESTERTON,IN,Rheumatology,S,IBANDRONATE SODIUM,IBANDRONATE SODIUM,,11,13,390,231.95,,*,11,,13,390,231.95,48
-1864469486,ADAMS,CRISTIN,CHARLESTON,SC,Family Practice,S,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,18,93,119,3570,1153.12,,#,62,,84,2520,776.41,41
-1895093726,MACVEIGH,MICHAEL,PORTLAND,OR,Internal Medicine,S,METFORMIN HCL ER,METFORMIN HCL,,13,13,364,45.24,0,,0,,0,0,0,38
2107860009,HASHEM,JOSEPH,BERKELEY SPRINGS,WV,Internal Medicine,S,OLANZAPINE,OLANZAPINE,14,41,49,1397,1241.18,,#,,#,,,,30
-1369881574,PONGONIS,RAYMOND,COLUMBUS,OH,Family Practice,S,CILOSTAZOL,CILOSTAZOL,,32,32,889,399.5,,*,13,,13,381,206.8,35
-1440426864,KEEVER,LINDA,UTICA,NY,Nurse Practitioner,S,RAMIPRIL,RAMIPRIL,,19,21,630,302.03,,*,,*,,,,47
-1783107631,EASOW,JIJY,BRONX,NY,Internal Medicine,S,POLYETHYLENE GLYCOL 3350,POLYETHYLENE GLYCOL 3350,27,63,63.1,1185,1271.64,16,,43,,43,801,951.35,55
2036118287,QUILILAN,CESAR,ORLANDO,FL,Internal Medicine,S,VENLAFAXINE HCL,VENLAFAXINE HCL,,15,25,750,467.48,,#,,#,,,,30
-1369904155,ALWOOD,KARLA,BALTIMORE,MD,Nurse Practitioner,S,ISOSORBIDE MONONITRATE ER,ISOSORBIDE MONONITRATE,,14,14,420,96.84,0,,0,,0,0,0,42
-1571900364,KONG,SOE-NI,WICHITA FALLS,TX,Cardiovascular Disease (Cardiology),S,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,84,261,667,19994,10827.38,,#,247,,649,19454,10662.47,38
-1834584200,CHAVARRIA,JAIME,PASADENA,TX,Internal Medicine,S,CILOSTAZOL,CILOSTAZOL,,33,65,1950,1310.63,,*,33,,65,1950,1310.63,43
2137120638,KENNEDY,RICHARD,OLYMPIA,WA,Cardiovascular Disease (Cardiology),S,PROPRANOLOL HCL ER,PROPRANOLOL HCL,,39,53,1590,2990.47,,#,,#,,,,47
2137358230,CULBERTSON,ERIC,BOISE,ID,Physician Assistant,S,ESZOPICLONE,ESZOPICLONE,,14,14,420,381.42,0,,0,,0,0,0,45
2006885279,ZIMMER,WILLIAM,MARTINSVILLE,VA,Internal Medicine,S,ESZOPICLONE,ESZOPICLONE,,19,21,630,865.12,,#,,#,,,,42
-1773802688,HOLLISTER,JEFFREY,SAN LUIS OBISPO,CA,Dentist,T,AMOXICILLIN,AMOXICILLIN,106,134,134,791,551.29,,#,,#,,,,39
2046221305,DAFCIK,ADRIAN,FAIRFIELD,CT,Internal Medicine,S,AMLODIPINE BESYLATE-BENAZEPRIL,AMLODIPINE BESYLATE/BENAZEPRIL,,11,25,750,316.72,,*,11,,25,750,316.72,55
-1935580668,ZELLER,WILLIAM,HOLLISTER,MO,Family Practice,S,METFORMIN HCL,METFORMIN HCL,29,124,274,8220,994.02,,#,,#,,,,50
2096829948,MOORE,NATHAN,PARIS,KY,Family Practice,S,MONTELUKAST SODIUM,MONTELUKAST SODIUM,18,51,105,3135,1001.28,,#,,#,,,,49
-1369944357,COUSINS,CHRISTINA,MESA,AZ,Physician Assistant,S,TRAZODONE HCL,TRAZODONE HCL,13,35,61,1776,292.37,,#,,#,,,,51
2036207950,BAUSHER,JOHN,ABERDEEN,WA,Family Practice,S,HUMALOG MIX 75-25 KWIKPEN,INSULIN LISPRO PROTAMIN/LISPRO,,13,13,303,9453.64,,*,13,,13,303,9453.64,43
2137184188,SEARCY,ANN-MAXWELL,BLAIRSVILLE,GA,Nurse Practitioner,S,PROAIR HFA,ALBUTEROL SULFATE,19,20,20,495,1076.68,,#,,#,,,,44
-2066954584,CIVITELLA,JENNY,PETERBOROUGH,NH,Family Practice,S,FLOVENT HFA,FLUTICASONE PROPIONATE,,11,11,308,2347.51,,*,11,,11,308,2347.51,42
-1470905878,PASQUALI,MIRNO,LACONIA,NH,Physician Assistant,S,PROMETHAZINE HCL,PROMETHAZINE HCL,,12,12,360,259.09,,*,12,,12,360,259.09,52
-1794829390,FORD,ERICA,LAKELAND,FL,Nurse Practitioner,S,SIMVASTATIN,SIMVASTATIN,,15,41,1230,132.7,,#,,#,,,,33
2036118561,HELLMAN,STEPHEN,HOUMA,LA,Internal Medicine,S,VERAPAMIL ER PM,VERAPAMIL HCL,,13,13,390,653.46,,*,13,,13,390,653.46,37
2066661274,ELLIS,ANDREA,TYLER,TX,Family Practice,S,BUSPIRONE HCL,BUSPIRONE HCL,,43,50,1459,603.78,,*,14,,14,393,121.67,42
-1864948500,KOZMA,MATTHEW,MT. POCONO,PA,Family Practice,S,ONDANSETRON HCL,ONDANSETRON HCL,,16,16,94,75.15,,*,,*,,,,54
2107887192,HELM,ROBERT,ELWOOD,IN,Family Practice,S,LANTUS SOLOSTAR,"INSULIN GLARGINE,HUM.REC.ANLOG",16,67,121.7,3611,60120.78,16,,67,,121.7,3611,60120.78,38
-1935635102,CROMWELL,BRIAN,NASHVILLE,TN,Internal Medicine,S,AMLODIPINE BESYLATE-BENAZEPRIL,AMLODIPINE BESYLATE/BENAZEPRIL,,39,91,2730,2125.96,,*,39,,91,2730,2125.96,38
-1470905143,WIDGER,JUDY,HEALDSBURG,CA,Family Practice,S,PROAIR HFA,ALBUTEROL SULFATE,,21,27.3,616,1601.22,,#,,#,,,,31
-1753494620,SCHROEDER,SAMANTHA,SPRING HILL,KS,Physician Assistant,S,TAMSULOSIN HCL,TAMSULOSIN HCL,11,35,87,2595,1417.37,,#,,#,,,,35
-1410241806,BUTLER,CHARLES,COLUMBIA,SC,Medical Oncology,S,FUROSEMIDE,FUROSEMIDE,12,18,18,450,63.11,,#,,#,,,,50
-1723337348,ARANAS,ROSALYN,SCHAUMBURG,IL,Neurology,S,CLOPIDOGREL,CLOPIDOGREL BISULFATE,,25,49,1470,520.66,,*,25,,49,1470,520.66,52
-1975001832,DEWHIRST,BRIAN,NORTH CHARLESTON,SC,Family Practice,S,VALSARTAN,VALSARTAN,13,43,97,2910,1434.49,13,,43,,97,2910,1434.49,42
-1945729694,SWOFFORD,MINATI,ANDERSON,IN,Dermatology,S,CLINDAMYCIN PHOSPHATE,CLINDAMYCIN PHOSPHATE,11,15,15,390,773.23,,#,,#,,,,36
-1622501310,KING,JOHN,MACON,GA,Pulmonary Disease,S,ATROVENT HFA,IPRATROPIUM BROMIDE,,47,47,1204,19411.05,,*,47,,47,1204,19411.05,42
2117940271,DE LA ROSA,PEDRO,LONG BEACH,CA,Internal Medicine,S,VALSARTAN,VALSARTAN,,41,87,2610,4542.77,,#,,#,,,,35
-1440557395,ABRAMSON,NATHANIEL,PHILADELPHIA,PA,Family Practice,S,CLOPIDOGREL,CLOPIDOGREL BISULFATE,32,233,251,7524,1282.69,,#,188,,206,6174,941.66,51
-2066959732,WILLIAMS,JEFFREY,WESTFIELD,NJ,Urology,S,AMOXICILLIN-CLAVULANATE POTASS,AMOXICILLIN/POTASSIUM CLAV,29,33,33,219,308.49,,#,,#,,,,44
-2056617053,SLOAN,CARL,MYRTLE BEACH,SC,Ophthalmology,S,LOTEMAX,LOTEPREDNOL ETABONATE,14,28,34,762,5282.27,14,,28,,34,762,5282.27,33
-1733504522,ALBALA,TODD,GREENVILLE,SC,Internal Medicine,S,OMEPRAZOLE,OMEPRAZOLE,53,175,337,10110,2209.82,,#,148,,288,8640,1935.79,53
-1541302187,JUWARKAR,NIHARIKA,SANDUSKY,OH,Internal Medicine,S,FAMOTIDINE,FAMOTIDINE,,33,41,1230,276.28,,#,,#,,,,38
-1693242296,KONDAVEETI,RAJANI,PITTSBURGH,PA,Internal Medicine,S,METHOCARBAMOL,METHOCARBAMOL,,11,11,330,48.73,0,,0,,0,0,0,47
-1329510960,BRESSLER,DAVID,CONCORD,CA,Internal Medicine,S,LANSOPRAZOLE,LANSOPRAZOLE,,12,28,803,533.28,,*,12,,28,803,533.28,35
-1602319980,CORDOVA,SHEMROCK,LAS VEGAS,NV,Family Practice,S,VENTOLIN HFA,ALBUTEROL SULFATE,11,11,11.1,280,571.23,,*,,*,,,,55
-1864703381,RETIZOS,NENITA,YARDLEY,PA,Psychiatry,S,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE,,33,33,990,194.68,0,,0,,0,0,0,31
-1763960604,DAHMAN,BACHAR,SUNRISE,FL,Gastroenterology,S,GAVILYTE-C,"PEG3350/SOD SULF,BICARB,CL/KCL",25,25,25,54,284.48,,#,,#,,,,30
-1854775653,CONRAD,DONALD,CLEARFIELD,PA,Family Practice,S,ADVAIR DISKUS,FLUTICASONE/SALMETEROL,15,95,103,2952,32717.56,,#,,#,,,,38
-1915143488,ANDERSON,ERIK,WILLOUGHBY HILLS,OH,Nurse Practitioner,S,METFORMIN HCL,METFORMIN HCL,15,41,91,2718,435.95,,#,30,,76,2280,352.87,44
-1612437730,WEINGART,JAMES,THORNTON,CO,Family Practice,S,METOPROLOL TARTRATE,METOPROLOL TARTRATE,17,93,140.3,4208,466.81,17,,93,,140.3,4208,466.81,42
-1581791222,FUNAIR,MARIA,PITTSBURGH,PA,Physician Assistant,S,DEXTROAMPHETAMINE-AMPHETAMINE,DEXTROAMPHETAMINE/AMPHETAMINE,,27,27,810,888.79,0,,0,,0,0,0,50
-1329514266,PASKO,JONATHAN,MONROE,MI,Internal Medicine,S,COMBIGAN,BRIMONIDINE TARTRATE/TIMOLOL,,12,12.3,219,1888.71,0,,0,,0,0,0,43
-1996030415,HADDAD,EVELYN,SAN MATEO,CA,Internal Medicine,S,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,39,114,271,8130,2402.18,22,,71,,153,4590,1170.17,33
-1309208971,ZELLER,JEFFREY,CHICAGO,IL,Dentist,T,ACETAMINOPHEN-CODEINE,ACETAMINOPHEN WITH CODEINE,,11,11,33,65.17,,*,,*,,,,35
-2006289967,TRAN,JOHN,ALTUS,OK,Family Practice,S,SYNTHROID,LEVOTHYROXINE SODIUM,,32,46,1380,1406.95,,*,32,,46,1380,1406.95,47
-1541288989,MCCUTCHEN,ALLISON,EMINENCE,KY,Nurse Practitioner,S,PROMETHAZINE HCL,PROMETHAZINE HCL,,31,31,482,208.9,,*,,*,,,,37
-1965658443,HICKS,JESSICA,ASHLAND,KY,Nurse Practitioner,S,METFORMIN HCL,METFORMIN HCL,11,35,59.2,1776,301.9,,#,,#,,,,52
-2107063931,LUKE,JODY,THE WOODLANDS,TX,Nurse Practitioner,S,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,,20,44,1320,505.14,,*,20,,44,1320,505.14,33
-1480033389,PALMER,GILBERT,CLINTON,NC,Family Practice,S,TORSEMIDE,TORSEMIDE,,23,23,690,330.26,,*,23,,23,690,330.26,35
-1470882777,EINFALT,MELINDA,FOX RIVER GROVE,IL,Internal Medicine,S,SYNTHROID,LEVOTHYROXINE SODIUM,,15,45,1350,912.36,,*,15,,45,1350,912.36,33
-1854855176,EKENGREN,HUGH,WICHITA,KS,Family Practice,S,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DI-HCL,,69,89,2612,514.5,,#,,#,,,,35
-2107184801,GILL,REVA,RIVERDALE,MD,Internal Medicine,S,FUROSEMIDE,FUROSEMIDE,30,97,211,6330,375.24,,#,,#,,,,36
-1925339225,PARONIAN,GREGOR,PASADENA,CA,Internal Medicine,S,TAMSULOSIN HCL,TAMSULOSIN HCL,34,266,289,8562,4072.86,,#,229,,250,7392,3570.71,43
-1309274243,PATEL,KAMAL,PARSIPPANY,NJ,Internal Medicine,S,PREDNISONE,PREDNISONE,20,35,47,1065,391.72,,#,,#,,,,50
-1410270787,MURPHY,FRANK,SOUTH BEND,IN,Family Practice,S,DIAZEPAM,DIAZEPAM,13,54,54,1401,291.29,,*,27,,27,767,124.56,37
-1420268896,SHEPPELL,ARTHUR,DENVILLE,NJ,Geriatric Medicine,S,CARBIDOPA-LEVODOPA,CARBIDOPA/LEVODOPA,,74,76,1503,1077.72,,*,52,,54,1147,858.88,32
-1490100921,RODRIGUEZ,RAFAEL,MESQUITE,TX,Internal Medicine,S,ACYCLOVIR,ACYCLOVIR,,13,13,148,82.55,,#,,#,,,,41
-2086903264,MORRELLO,JOSEPH,PRINCETON,WV,Internal Medicine,S,PREMARIN,"ESTROGENS, CONJUGATED",,11,17,510,2238.28,,*,,*,,,,31
2066637281,INGADO,ROSEMARY,EDGEWATER,MD,Physician Assistant,S,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,13,43,77.3,2318,513.6,,#,,#,,,,43
-1632602774,AMEZCUA-PATINO,LAURO,CHANDLER,AZ,Psychiatry,S,GABAPENTIN,GABAPENTIN,13,48,86,2558,983.97,,*,20,,37,1110,320.93,52
-1571896158,TYTKO,JAMES,DAYTON,OH,Family Practice,S,CARVEDILOL,CARVEDILOL,16,48,119,3570,511.5,16,,48,,119,3570,511.5,31
-1642294379,JACOB,SUJA,MCKINNEY,TX,Nurse Practitioner,S,BACLOFEN,BACLOFEN,,13,13,390,326.8,0,,0,,0,0,0,43
-1420334673,POLLOCK,SOLANGEL,FORT SMITH,AR,Internal Medicine,S,OXCARBAZEPINE,OXCARBAZEPINE,,25,25.3,759,480.95,,#,,#,,,,49
-1965936881,GOLDSTEIN,FRANCIS,COLUMBIA,SC,Internal Medicine,S,ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,27,82,122,3660,9724.16,,#,,#,,,,32
-1834641094,GREENSPAN,HAROLD,CHESTNUT HILL,MA,Internal Medicine,S,TRAZODONE HCL,TRAZODONE HCL,12,57,81,2430,247.94,,*,44,,66,1980,201.49,31
-1965947995,PATEL,MANISH,BURLINGTON,NJ,Family Practice,S,FENOFIBRATE,FENOFIBRATE,,18,26,780,617.25,,*,,*,,,,42
-1379831545,SMIRNOV,MARINA,PARK RIDGE,IL,Psychiatry & Neurology,T,HALOPERIDOL DECANOATE,HALOPERIDOL DECANOATE,,46,51.8,1497,3398.04,,*,,*,,,,34
-1602209116,MCBEE,SARAH,MONROE,GA,Internal Medicine,S,FINASTERIDE,FINASTERIDE,16,90,168,4994,1368.68,16,,90,,168,4994,1368.68,37
-1349566791,RAJKUMAR,PRIYA,SOUTHFIELD,MI,Internal Medicine,S,LORAZEPAM,LORAZEPAM,14,50,50,1435,180.59,,*,35,,35,1010,141.34,48
-2016380392,SHESHADRI,RASHMI,CYPRESS,TX,Family Practice,S,ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,,13,31,927,1806.83,,*,13,,31,927,1806.83,34
-2137599896,MILLER,CONRAD,PATCHOGUE,NY,Emergency Medicine,S,DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,11,11,11,135,391.2,11,,11,,11,135,391.2,48
-2066866367,FIGUEROA,JORGE,ST PETERSBURG,FL,Family Practice,S,MORPHINE SULFATE,MORPHINE SULFATE,,22,22,462,651.21,,#,,#,,,,35
-1359796237,MEHTA,JYOTI,WILLIAMSBURG,OH,Internal Medicine,S,SPIRONOLACTONE,SPIRONOLACTONE,35,259,272,7560,2980.49,,#,203,,213,6013,2164,46
-2137554652,ANDERSON,MARIE,DRAYTON,ND,Nurse Practitioner,S,ULORIC,FEBUXOSTAT,,12,12,360,3782.1,,*,12,,12,360,3782.1,50
2016022559,POOR,PHILIP,SACRAMENTO,CA,Internal Medicine,S,SUMATRIPTAN SUCCINATE,SUMATRIPTAN SUCCINATE,,12,12,251,95.46,,*,,*,,,,48
-1713427490,JONES,TROY,GREENVILLE,PA,Internal Medicine,S,BENAZEPRIL HCL,BENAZEPRIL HCL,16,94,188,5615,925.94,,#,66,,130,3900,657.82,54
2147318984,LOPES,FRANCIS,AUDUBON,NJ,Family Practice,S,LANTUS SOLOSTAR,"INSULIN GLARGINE,HUM.REC.ANLOG",,14,31.6,945,6325.51,,*,14,,31.6,945,6325.51,40
